year,month,day,gender,births
1975,2,17,F,4119
1975,2,17,M,4254
1975,2,18,F,4399
1975,2,18,M,4833
1975,2,19,F,4217
1975,2,19,M,4579
1975,2,20,F,4374
1975,2,20,M,4610
1975,2,21,F,4472
1975,2,21,M,4447
1975,2,22,F,3860
1975,2,22,M,4057
1975,2,23,F,3495
1975,2,23,M,3782
1975,2,24,F,4288
1975,2,24,M,4566
1975,2,25,F,4433
1975,2,25,M,4717
1975,2,26,F,4295
1975,2,26,M,4525
1975,2,27,F,4071
1975,2,27,M,4470
1975,2,28,F,4418
1975,2,28,M,4556
1975,2,29,F,3
1975,2,29,M,4
1975,2,31,F,1
1975,2,99,F,6
1975,2,99,M,9
1975,3,1,F,3882
1975,3,1,M,4039
1975,3,2,F,3642
1975,3,2,M,3745
1975,3,3,F,4351
1975,3,3,M,4612
1975,3,4,F,4421
1975,3,4,M,4616
1975,3,5,F,4286
1975,3,5,M,4568
1975,3,6,F,4241
1975,3,6,M,4599
1975,3,7,F,4491
1975,3,7,M,4564
1975,3,8,F,3870
1975,3,8,M,3934
1975,3,9,F,3510
1975,3,9,M,3636
1975,3,10,F,4208
1975,3,10,M,4360
1975,3,11,F,4504
1975,3,11,M,4735
1975,3,12,F,4290
1975,3,12,M,4643
1975,3,13,F,4283
1975,3,13,M,4327
1975,3,14,F,4522
1975,3,14,M,4576
1975,3,15,F,3675
1975,3,15,M,3916
1975,3,16,F,3520
1975,3,16,M,3715
1975,3,17,F,4326
1975,3,17,M,4674
1975,3,18,F,4351
1975,3,18,M,4739
1975,3,19,F,4254
1975,3,19,M,4613
1975,3,20,F,4306
1975,3,20,M,4620
1975,3,21,F,4363
1975,3,21,M,4709
1975,3,22,F,3936
1975,3,22,M,4102
1975,3,23,F,3578
1975,3,23,M,3944
1975,3,24,F,4303
1975,3,24,M,4481
1975,3,25,F,4458
1975,3,25,M,4748
1975,3,26,F,4317
1975,3,26,M,4595
1975,3,27,F,4185
1975,3,27,M,4368
1975,3,28,F,4247
1975,3,28,M,4552
1975,3,29,F,3772
1975,3,29,M,3858
1975,3,30,F,3408
1975,3,30,M,3763
1975,3,31,F,4145
1975,3,31,M,4377
1975,3,99,F,4
1975,3,99,M,8
1975,4,1,F,4263
1975,4,1,M,4608
1975,4,2,F,4197
1975,4,2,M,4573
1975,4,3,F,4329
1975,4,3,M,4572
1975,4,4,F,4155
1975,4,4,M,4461
1975,4,5,F,3647
1975,4,5,M,3934
1975,4,6,F,3467
1975,4,6,M,3695
1975,4,7,F,4043
1975,4,7,M,4458
1975,4,8,F,4410
1975,4,8,M,4710
1975,4,9,F,4299
1975,4,9,M,4524
1975,4,10,F,4135
1975,4,10,M,4442
1975,4,11,F,4351
1975,4,11,M,4580
1975,4,12,F,3592
1975,4,12,M,3958
1975,4,13,F,3449
1975,4,13,M,3553
1975,4,14,F,4131
1975,4,14,M,4319
1975,4,15,F,4426
1975,4,15,M,4688
1975,4,16,F,4142
1975,4,16,M,4534
1975,4,17,F,4117
1975,4,17,M,4419
1975,4,18,F,4489
1975,4,18,M,4642
1975,4,19,F,3741
1975,4,19,M,3873
1975,4,20,F,3439
1975,4,20,M,3590
1975,4,21,F,4027
1975,4,21,M,4421
1975,4,22,F,4352
1975,4,22,M,4592
1975,4,23,F,4186
1975,4,23,M,4325
1975,4,24,F,4156
1975,4,24,M,4370
1975,4,25,F,4258
1975,4,25,M,4597
1975,4,26,F,3732
1975,4,26,M,3905
1975,4,27,F,3583
1975,4,27,M,3579
1975,4,28,F,4278
1975,4,28,M,4471
1975,4,29,F,4489
1975,4,29,M,4762
1975,4,30,F,4295
1975,4,30,M,4366
1975,4,31,F,2
1975,4,31,M,2
1975,4,99,F,10
1975,4,99,M,6
1975,5,1,F,4145
1975,5,1,M,4509
1975,5,2,F,4242
1975,5,2,M,4429
1975,5,3,F,3623
1975,5,3,M,3956
1975,5,4,F,3558
1975,5,4,M,3638
1975,5,5,F,4258
1975,5,5,M,4259
1975,5,6,F,4366
1975,5,6,M,4595
1975,5,7,F,4171
1975,5,7,M,4296
1975,5,8,F,4178
1975,5,8,M,4373
1975,5,9,F,4244
1975,5,9,M,4617
1975,5,10,F,3616
1975,5,10,M,3852
1975,5,11,F,3471
1975,5,11,M,3757
1975,5,12,F,4489
1975,5,12,M,4549
1975,5,13,F,4538
1975,5,13,M,4709
1975,5,14,F,4340
1975,5,14,M,4565
1975,5,15,F,4250
1975,5,15,M,4584
1975,5,16,F,4319
1975,5,16,M,4599
1975,5,17,F,3886
1975,5,17,M,4123
1975,5,18,F,3466
1975,5,18,M,3803
1975,5,19,F,4356
1975,5,19,M,4472
1975,5,20,F,4655
1975,5,20,M,4899
1975,5,21,F,4332
1975,5,21,M,4711
1975,5,22,F,4396
1975,5,22,M,4724
1975,5,23,F,4433
1975,5,23,M,4700
1975,5,24,F,3791
1975,5,24,M,4015
1975,5,25,F,3641
1975,5,25,M,3871
1975,5,26,F,3631
1975,5,26,M,3901
1975,5,27,F,4375
1975,5,27,M,4417
1975,5,28,F,4256
1975,5,28,M,4656
1975,5,29,F,4396
1975,5,29,M,4586
1975,5,30,F,4395
1975,5,30,M,4605
1975,5,31,F,3695
1975,5,31,M,3924
1975,5,99,F,4
1975,5,99,M,8
1975,6,1,F,3470
1975,6,1,M,3774
1975,6,2,F,4129
1975,6,2,M,4426
1975,6,3,F,4388
1975,6,3,M,4608
1975,6,4,F,4259
1975,6,4,M,4483
1975,6,5,F,4320
1975,6,5,M,4463
1975,6,6,F,4447
1975,6,6,M,4665
1975,6,7,F,3701
1975,6,7,M,3941
1975,6,8,F,3595
1975,6,8,M,3554
1975,6,9,F,4211
1975,6,9,M,4412
1975,6,10,F,4412
1975,6,10,M,4585
1975,6,11,F,4332
1975,6,11,M,4512
1975,6,12,F,4384
1975,6,12,M,4570
1975,6,13,F,4251
1975,6,13,M,4512
1975,6,14,F,3970
1975,6,14,M,4021
1975,6,15,F,3529
1975,6,15,M,3742
1975,6,16,F,4207
1975,6,16,M,4474
1975,6,17,F,4417
1975,6,17,M,4795
1975,6,18,F,4396
1975,6,18,M,4654
1975,6,19,F,4354
1975,6,19,M,4761
1975,6,20,F,4372
1975,6,20,M,4667
1975,6,21,F,3841
1975,6,21,M,4118
1975,6,22,F,3667
1975,6,22,M,3746
1975,6,23,F,4301
1975,6,23,M,4858
1975,6,24,F,4551
1975,6,24,M,4849
1975,6,25,F,4492
1975,6,25,M,4622
1975,6,26,F,4337
1975,6,26,M,4687
1975,6,27,F,4339
1975,6,27,M,4616
1975,6,28,F,4002
1975,6,28,M,4127
1975,6,29,F,3451
1975,6,29,M,3962
1975,6,30,F,4194
1975,6,30,M,4857
1975,6,31,F,2
1975,6,31,M,2
1975,6,99,F,26
1975,6,99,M,8
1975,7,1,F,4629
1975,7,1,M,4883
1975,7,2,F,4548
1975,7,2,M,4792
1975,7,3,F,4513
1975,7,3,M,4880
1975,7,4,F,3757
1975,7,4,M,4160
1975,7,5,F,3830
1975,7,5,M,4158
1975,7,6,F,3664
1975,7,6,M,4050
1975,7,7,F,4631
1975,7,7,M,4843
1975,7,8,F,4874
1975,7,8,M,5204
1975,7,9,F,4484
1975,7,9,M,4933
1975,7,10,F,4527
1975,7,10,M,4697
1975,7,11,F,4563
1975,7,11,M,4888
1975,7,12,F,3861
1975,7,12,M,3992
1975,7,13,F,3666
1975,7,13,M,3733
1975,7,14,F,4483
1975,7,14,M,4812
1975,7,15,F,4686
1975,7,15,M,4938
1975,7,16,F,4632
1975,7,16,M,4738
1975,7,17,F,4587
1975,7,17,M,4899
1975,7,18,F,4641
1975,7,18,M,4827
1975,7,19,F,4140
1975,7,19,M,4230
1975,7,20,F,3825
1975,7,20,M,3990
1975,7,21,F,4796
1975,7,21,M,4723
1975,7,22,F,4908
1975,7,22,M,5057
1975,7,23,F,4653
1975,7,23,M,5098
1975,7,24,F,4743
1975,7,24,M,4755
1975,7,25,F,4651
1975,7,25,M,4844
1975,7,26,F,3845
1975,7,26,M,4287
1975,7,27,F,3904
1975,7,27,M,4048
1975,7,28,F,4535
1975,7,28,M,4838
1975,7,29,F,4809
1975,7,29,M,5063
1975,7,30,F,4495
1975,7,30,M,4894
1975,7,31,F,4569
1975,7,31,M,4891
1975,7,99,F,8
1975,7,99,M,8
1975,8,1,F,4796
1975,8,1,M,4912
1975,8,2,F,4111
1975,8,2,M,4467
1975,8,3,F,3921
1975,8,3,M,4154
1975,8,4,F,4658
1975,8,4,M,4932
1975,8,5,F,4851
1975,8,5,M,4766
1975,8,6,F,4646
1975,8,6,M,5007
1975,8,7,F,4426
1975,8,7,M,4840
1975,8,8,F,4598
1975,8,8,M,4655
1975,8,9,F,4000
1975,8,9,M,4016
1975,8,10,F,3780
1975,8,10,M,3906
1975,8,11,F,4548
1975,8,11,M,4847
1975,8,12,F,4824
1975,8,12,M,5000
1975,8,13,F,4609
1975,8,13,M,4884
1975,8,14,F,4673
1975,8,14,M,4895
1975,8,15,F,4582
1975,8,15,M,5061
1975,8,16,F,4163
1975,8,16,M,4342
1975,8,17,F,3946
1975,8,17,M,4099
1975,8,18,F,4430
1975,8,18,M,4685
1975,8,19,F,4642
1975,8,19,M,4882
1975,8,20,F,4672
1975,8,20,M,4808
1975,8,21,F,4531
1975,8,21,M,4747
1975,8,22,F,4660
1975,8,22,M,4783
1975,8,23,F,4059
1975,8,23,M,4306
1975,8,24,F,3934
1975,8,24,M,4048
1975,8,25,F,4477
1975,8,25,M,4937
1975,8,26,F,4922
1975,8,26,M,4985
1975,8,27,F,4679
1975,8,27,M,4778
1975,8,28,F,4604
1975,8,28,M,4767
1975,8,29,F,4674
1975,8,29,M,4913
1975,8,30,F,4003
1975,8,30,M,4278
1975,8,31,F,3786
1975,8,31,M,3874
1975,8,99,F,6
1975,8,99,M,9
1975,9,1,F,3780
1975,9,1,M,4024
1975,9,2,F,4668
1975,9,2,M,4757
1975,9,3,F,4543
1975,9,3,M,4986
1975,9,4,F,4525
1975,9,4,M,4788
1975,9,5,F,4673
1975,9,5,M,4852
1975,9,6,F,4142
1975,9,6,M,4324
1975,9,7,F,3832
1975,9,7,M,4150
1975,9,8,F,4428
1975,9,8,M,4825
1975,9,9,F,4719
1975,9,9,M,4943
1975,9,10,F,4551
1975,9,10,M,4714
1975,9,11,F,4559
1975,9,11,M,4783
1975,9,12,F,4825
1975,9,12,M,5188
1975,9,13,F,4072
1975,9,13,M,4238
1975,9,14,F,3808
1975,9,14,M,3937
1975,9,15,F,4600
1975,9,15,M,4782
1975,9,16,F,4737
1975,9,16,M,5076
1975,9,17,F,4632
1975,9,17,M,4959
1975,9,18,F,4711
1975,9,18,M,5032
1975,9,19,F,4817
1975,9,19,M,5093
1975,9,20,F,4189
1975,9,20,M,4352
1975,9,21,F,4014
1975,9,21,M,4203
1975,9,22,F,4677
1975,9,22,M,4893
1975,9,23,F,4736
1975,9,23,M,5197
1975,9,24,F,4646
1975,9,24,M,4933
1975,9,25,F,4518
1975,9,25,M,4912
1975,9,26,F,4666
1975,9,26,M,4913
1975,9,27,F,4234
1975,9,27,M,4398
1975,9,28,F,3999
1975,9,28,M,3972
1975,9,29,F,4682
1975,9,29,M,4714
1975,9,30,F,4628
1975,9,30,M,5037
1975,9,31,F,6
1975,9,31,M,2
1975,9,99,F,4
1975,9,99,M,5
1975,10,1,F,4777
1975,10,1,M,4955
1975,10,2,F,4618
1975,10,2,M,4817
1975,10,3,F,4472
1975,10,3,M,4814
1975,10,4,F,4108
1975,10,4,M,4202
1975,10,5,F,3893
1975,10,5,M,4072
1975,10,6,F,4567
1975,10,6,M,4614
1975,10,7,F,4664
1975,10,7,M,4800
1975,10,8,F,4475
1975,10,8,M,4777
1975,10,9,F,4569
1975,10,9,M,4660
1975,10,10,F,4504
1975,10,10,M,4708
1975,10,11,F,3925
1975,10,11,M,4060
1975,10,12,F,3692
1975,10,12,M,3909
1975,10,13,F,4430
1975,10,13,M,4467
1975,10,14,F,4498
1975,10,14,M,4711
1975,10,15,F,4489
1975,10,15,M,4745
1975,10,16,F,4363
1975,10,16,M,4362
1975,10,17,F,4342
1975,10,17,M,4641
1975,10,18,F,3887
1975,10,18,M,3832
1975,10,19,F,3660
1975,10,19,M,3674
1975,10,20,F,4169
1975,10,20,M,4435
1975,10,21,F,4385
1975,10,21,M,4534
1975,10,22,F,4225
1975,10,22,M,4347
1975,10,23,F,4212
1975,10,23,M,4421
1975,10,24,F,4377
1975,10,24,M,4509
1975,10,25,F,3737
1975,10,25,M,3960
1975,10,26,F,3541
1975,10,26,M,3901
1975,10,27,F,4065
1975,10,27,M,4532
1975,10,28,F,4196
1975,10,28,M,4565
1975,10,29,F,4231
1975,10,29,M,4482
1975,10,30,F,4236
1975,10,30,M,4291
1975,10,31,F,4132
1975,10,31,M,4416
1975,10,99,M,4
1975,11,1,F,3773
1975,11,1,M,3943
1975,11,2,F,3484
1975,11,2,M,3738
1975,11,3,F,4309
1975,11,3,M,4502
1975,11,4,F,4374
1975,11,4,M,4628
1975,11,5,F,4145
1975,11,5,M,4469
1975,11,6,F,4344
1975,11,6,M,4469
1975,11,7,F,4352
1975,11,7,M,4561
1975,11,8,F,3911
1975,11,8,M,4013
1975,11,9,F,3614
1975,11,9,M,3908
1975,11,10,F,4295
1975,11,10,M,4637
1975,11,11,F,4308
1975,11,11,M,4618
1975,11,12,F,4150
1975,11,12,M,4368
1975,11,13,F,4377
1975,11,13,M,4445
1975,11,14,F,4381
1975,11,14,M,4615
1975,11,15,F,3783
1975,11,15,M,3813
1975,11,16,F,3591
1975,11,16,M,3711
1975,11,17,F,4135
1975,11,17,M,4425
1975,11,18,F,4381
1975,11,18,M,4415
1975,11,19,F,4390
1975,11,19,M,4545
1975,11,20,F,4177
1975,11,20,M,4358
1975,11,21,F,4432
1975,11,21,M,4617
1975,11,22,F,3796
1975,11,22,M,3967
1975,11,23,F,3547
1975,11,23,M,3845
1975,11,24,F,4388
1975,11,24,M,4485
1975,11,25,F,4628
1975,11,25,M,4847
1975,11,26,F,4367
1975,11,26,M,4543
1975,11,27,F,3556
1975,11,27,M,3800
1975,11,28,F,4140
1975,11,28,M,4254
1975,11,29,F,3699
1975,11,29,M,3867
1975,11,30,F,3599
1975,11,30,M,3898
1975,11,31,F,2
1975,11,31,M,1
1975,11,99,F,2
1975,12,1,F,4239
1975,12,1,M,4595
1975,12,2,F,4308
1975,12,2,M,4794
1975,12,3,F,4329
1975,12,3,M,4484
1975,12,4,F,4301
1975,12,4,M,4370
1975,12,5,F,4315
1975,12,5,M,4541
1975,12,6,F,3801
1975,12,6,M,3932
1975,12,7,F,3628
1975,12,7,M,3800
1975,12,8,F,4303
1975,12,8,M,4608
1975,12,9,F,4389
1975,12,9,M,4635
1975,12,10,F,4337
1975,12,10,M,4621
1975,12,11,F,4261
1975,12,11,M,4517
1975,12,12,F,4419
1975,12,12,M,4605
1975,12,13,F,3791
1975,12,13,M,4074
1975,12,14,F,3641
1975,12,14,M,3887
1975,12,15,F,4461
1975,12,15,M,4609
1975,12,16,F,4714
1975,12,16,M,4842
1975,12,17,F,4577
1975,12,17,M,4635
1975,12,18,F,4582
1975,12,18,M,4786
1975,12,19,F,4550
1975,12,19,M,4778
1975,12,20,F,3894
1975,12,20,M,4018
1975,12,21,F,3629
1975,12,21,M,3719
1975,12,22,F,4232
1975,12,22,M,4353
1975,12,23,F,4266
1975,12,23,M,4501
1975,12,24,F,3738
1975,12,24,M,3999
1975,12,25,F,3421
1975,12,25,M,3724
1975,12,26,F,4187
1975,12,26,M,4411
1975,12,27,F,3974
1975,12,27,M,3976
1975,12,28,F,3624
1975,12,28,M,3704
1975,12,29,F,4509
1975,12,29,M,4888
1975,12,30,F,4942
1975,12,30,M,5202
1975,12,31,F,4549
1975,12,31,M,5029
1975,12,99,F,12
1975,12,99,M,8
1976,1,1,F,3591
1976,1,1,M,3711
1976,1,2,F,3889
1976,1,2,M,4105
1976,1,3,F,3625
1976,1,3,M,3833
1976,1,4,F,3550
1976,1,4,M,3701
1976,1,5,F,4035
1976,1,5,M,4217
1976,1,6,F,4289
1976,1,6,M,4656
1976,1,7,F,4232
1976,1,7,M,4379
1976,1,8,F,4137
1976,1,8,M,4280
1976,1,9,F,4210
1976,1,9,M,4375
1976,1,10,F,3730
1976,1,10,M,3904
1976,1,11,F,3609
1976,1,11,M,3627
1976,1,12,F,4220
1976,1,12,M,4488
1976,1,13,F,4344
1976,1,13,M,4704
1976,1,14,F,4322
1976,1,14,M,4629
1976,1,15,F,4307
1976,1,15,M,4429
1976,1,16,F,4299
1976,1,16,M,4548
1976,1,17,F,3954
1976,1,17,M,4015
1976,1,18,F,3565
1976,1,18,M,3583
1976,1,19,F,4404
1976,1,19,M,4489
1976,1,20,F,4425
1976,1,20,M,4577
1976,1,21,F,4124
1976,1,21,M,4515
1976,1,22,F,4383
1976,1,22,M,4510
1976,1,23,F,4311
1976,1,23,M,4460
1976,1,24,F,3812
1976,1,24,M,4054
1976,1,25,F,3698
1976,1,25,M,3821
1976,1,26,F,4154
1976,1,26,M,4396
1976,1,27,F,4310
1976,1,27,M,4567
1976,1,28,F,4119
1976,1,28,M,4540
1976,1,29,F,4169
1976,1,29,M,4530
1976,1,30,F,4198
1976,1,30,M,4594
1976,1,31,F,3706
1976,1,31,M,3996
1976,1,99,F,21
1976,1,99,M,18
1976,2,1,F,3668
1976,2,1,M,3804
1976,2,2,F,4360
1976,2,2,M,4498
1976,2,3,F,4334
1976,2,3,M,4512
1976,2,4,F,4240
1976,2,4,M,4526
1976,2,5,F,4174
1976,2,5,M,4500
1976,2,6,F,4276
1976,2,6,M,4541
1976,2,7,F,3654
1976,2,7,M,4030
1976,2,8,F,3642
1976,2,8,M,3714
1976,2,9,F,4220
1976,2,9,M,4321
1976,2,10,F,4565
1976,2,10,M,4657
1976,2,11,F,4358
1976,2,11,M,4349
1976,2,12,F,4296
1976,2,12,M,4483
1976,2,13,F,4142
1976,2,13,M,4524
1976,2,14,F,3848
1976,2,14,M,4007
1976,2,15,F,3456
1976,2,15,M,3874
1976,2,16,F,4174
1976,2,16,M,4402
1976,2,17,F,4393
1976,2,17,M,4679
1976,2,18,F,4264
1976,2,18,M,4562
1976,2,19,F,4186
1976,2,19,M,4413
1976,2,20,F,4239
1976,2,20,M,4606
1976,2,21,F,3862
1976,2,21,M,3890
1976,2,22,F,3596
1976,2,22,M,3741
1976,2,23,F,4202
1976,2,23,M,4485
1976,2,24,F,4321
1976,2,24,M,4413
1976,2,25,F,4185
1976,2,25,M,4387
1976,2,26,F,4243
1976,2,26,M,4471
1976,2,27,F,4328
1976,2,27,M,4414
1976,2,28,F,3929
1976,2,28,M,4003
1976,2,29,F,3681
1976,2,29,M,3878
1976,2,30,F,2
1976,2,99,F,6
1976,2,99,M,14
1976,3,1,F,4369
1976,3,1,M,4490
1976,3,2,F,4378
1976,3,2,M,4661
1976,3,3,F,4339
1976,3,3,M,4510
1976,3,4,F,4202
1976,3,4,M,4415
1976,3,5,F,4205
1976,3,5,M,4500
1976,3,6,F,3715
1976,3,6,M,3845
1976,3,7,F,3628
1976,3,7,M,3624
1976,3,8,F,4159
1976,3,8,M,4270
1976,3,9,F,4279
1976,3,9,M,4433
1976,3,10,F,4153
1976,3,10,M,4401
1976,3,11,F,4195
1976,3,11,M,4366
1976,3,12,F,4214
1976,3,12,M,4440
1976,3,13,F,3744
1976,3,13,M,3930
1976,3,14,F,3541
1976,3,14,M,3593
1976,3,15,F,4168
1976,3,15,M,4299
1976,3,16,F,4221
1976,3,16,M,4415
1976,3,17,F,4248
1976,3,17,M,4433
1976,3,18,F,4119
1976,3,18,M,4353
1976,3,19,F,4255
1976,3,19,M,4368
1976,3,20,F,3903
1976,3,20,M,3987
1976,3,21,F,3615
1976,3,21,M,3769
1976,3,22,F,4153
1976,3,22,M,4362
1976,3,23,F,4260
1976,3,23,M,4603
1976,3,24,F,3995
1976,3,24,M,4394
1976,3,25,F,4161
1976,3,25,M,4462
1976,3,26,F,4363
1976,3,26,M,4381
1976,3,27,F,3690
1976,3,27,M,4035
1976,3,28,F,3555
1976,3,28,M,3712
1976,3,29,F,4196
1976,3,29,M,4303
1976,3,30,F,4311
1976,3,30,M,4507
1976,3,31,F,4223
1976,3,31,M,4430
1976,3,99,F,14
1976,3,99,M,17
1976,4,1,F,4126
1976,4,1,M,4210
1976,4,2,F,4250
1976,4,2,M,4391
1976,4,3,F,3646
1976,4,3,M,3937
1976,4,4,F,3588
1976,4,4,M,3843
1976,4,5,F,4106
1976,4,5,M,4173
1976,4,6,F,4125
1976,4,6,M,4461
1976,4,7,F,4223
1976,4,7,M,4345
1976,4,8,F,4137
1976,4,8,M,4370
1976,4,9,F,4020
1976,4,9,M,4267
1976,4,10,F,3598
1976,4,10,M,3784
1976,4,11,F,3451
1976,4,11,M,3605
1976,4,12,F,4171
1976,4,12,M,4361
1976,4,13,F,4135
1976,4,13,M,4324
1976,4,14,F,4141
1976,4,14,M,4553
1976,4,15,F,4107
1976,4,15,M,4476
1976,4,16,F,4063
1976,4,16,M,4195
1976,4,17,F,3741
1976,4,17,M,3797
1976,4,18,F,3446
1976,4,18,M,3653
1976,4,19,F,4062
1976,4,19,M,4265
1976,4,20,F,4438
1976,4,20,M,4598
1976,4,21,F,4098
1976,4,21,M,4420
1976,4,22,F,4031
1976,4,22,M,4354
1976,4,23,F,4202
1976,4,23,M,4295
1976,4,24,F,3579
1976,4,24,M,3723
1976,4,25,F,3320
1976,4,25,M,3497
1976,4,26,F,3985
1976,4,26,M,4347
1976,4,27,F,4101
1976,4,27,M,4389
1976,4,28,F,4118
1976,4,28,M,4172
1976,4,29,F,3971
1976,4,29,M,4122
1976,4,30,F,4134
1976,4,30,M,4238
1976,4,31,F,3
1976,4,99,F,10
1976,4,99,M,6
1976,5,1,F,3703
1976,5,1,M,3909
1976,5,2,F,3378
1976,5,2,M,3712
1976,5,3,F,4109
1976,5,3,M,4124
1976,5,4,F,4330
1976,5,4,M,4453
1976,5,5,F,4321
1976,5,5,M,4281
1976,5,6,F,4145
1976,5,6,M,4375
1976,5,7,F,4284
1976,5,7,M,4356
1976,5,8,F,3580
1976,5,8,M,3799
1976,5,9,F,3273
1976,5,9,M,3402
1976,5,10,F,4122
1976,5,10,M,4450
1976,5,11,F,4413
1976,5,11,M,4463
1976,5,12,F,4189
1976,5,12,M,4195
1976,5,13,F,4042
1976,5,13,M,4197
1976,5,14,F,4162
1976,5,14,M,4465
1976,5,15,F,3651
1976,5,15,M,3858
1976,5,16,F,3533
1976,5,16,M,3624
1976,5,17,F,4225
1976,5,17,M,4515
1976,5,18,F,4243
1976,5,18,M,4351
1976,5,19,F,4128
1976,5,19,M,4361
1976,5,20,F,4081
1976,5,20,M,4333
1976,5,21,F,4228
1976,5,21,M,4505
1976,5,22,F,3624
1976,5,22,M,3841
1976,5,23,F,3316
1976,5,23,M,3698
1976,5,24,F,4211
1976,5,24,M,4543
1976,5,25,F,4279
1976,5,25,M,4582
1976,5,26,F,4066
1976,5,26,M,4367
1976,5,27,F,4129
1976,5,27,M,4401
1976,5,28,F,4286
1976,5,28,M,4612
1976,5,29,F,3812
1976,5,29,M,3933
1976,5,30,F,3567
1976,5,30,M,3636
1976,5,31,F,3618
1976,5,31,M,3969
1976,5,99,F,6
1976,5,99,M,9
1976,6,1,F,4390
1976,6,1,M,4537
1976,6,2,F,4192
1976,6,2,M,4557
1976,6,3,F,4300
1976,6,3,M,4486
1976,6,4,F,4459
1976,6,4,M,4395
1976,6,5,F,3498
1976,6,5,M,3892
1976,6,6,F,3629
1976,6,6,M,3674
1976,6,7,F,4094
1976,6,7,M,4321
1976,6,8,F,4410
1976,6,8,M,4697
1976,6,9,F,4219
1976,6,9,M,4583
1976,6,10,F,4376
1976,6,10,M,4610
1976,6,11,F,4393
1976,6,11,M,4667
1976,6,12,F,3848
1976,6,12,M,4046
1976,6,13,F,3671
1976,6,13,M,3769
1976,6,14,F,4379
1976,6,14,M,4593
1976,6,15,F,4298
1976,6,15,M,4762
1976,6,16,F,4313
1976,6,16,M,4655
1976,6,17,F,4134
1976,6,17,M,4697
1976,6,18,F,4233
1976,6,18,M,4600
1976,6,19,F,3792
1976,6,19,M,4037
1976,6,20,F,3573
1976,6,20,M,3824
1976,6,21,F,4105
1976,6,21,M,4359
1976,6,22,F,4428
1976,6,22,M,4620
1976,6,23,F,4393
1976,6,23,M,4510
1976,6,24,F,4463
1976,6,24,M,4554
1976,6,25,F,4420
1976,6,25,M,4706
1976,6,26,F,3778
1976,6,26,M,4049
1976,6,27,F,3736
1976,6,27,M,3878
1976,6,28,F,4434
1976,6,28,M,4637
1976,6,29,F,4532
1976,6,29,M,4955
1976,6,30,F,4362
1976,6,30,M,4770
1976,6,31,F,2
1976,6,99,F,14
1976,6,99,M,12
1976,7,1,F,4403
1976,7,1,M,4669
1976,7,2,F,4548
1976,7,2,M,4812
1976,7,3,F,3814
1976,7,3,M,4104
1976,7,4,F,3882
1976,7,4,M,4011
1976,7,5,F,3630
1976,7,5,M,3934
1976,7,6,F,4498
1976,7,6,M,4729
1976,7,7,F,4838
1976,7,7,M,5109
1976,7,8,F,4651
1976,7,8,M,4898
1976,7,9,F,4707
1976,7,9,M,4880
1976,7,10,F,4096
1976,7,10,M,4173
1976,7,11,F,3806
1976,7,11,M,4187
1976,7,12,F,4464
1976,7,12,M,4804
1976,7,13,F,4656
1976,7,13,M,4820
1976,7,14,F,4451
1976,7,14,M,4901
1976,7,15,F,4694
1976,7,15,M,4768
1976,7,16,F,4715
1976,7,16,M,4853
1976,7,17,F,3950
1976,7,17,M,4197
1976,7,18,F,3791
1976,7,18,M,3785
1976,7,19,F,4520
1976,7,19,M,4780
1976,7,20,F,4671
1976,7,20,M,4759
1976,7,21,F,4589
1976,7,21,M,4855
1976,7,22,F,4623
1976,7,22,M,4788
1976,7,23,F,4635
1976,7,23,M,4820
1976,7,24,F,4181
1976,7,24,M,4281
1976,7,25,F,3921
1976,7,25,M,3890
1976,7,26,F,4530
1976,7,26,M,4862
1976,7,27,F,4802
1976,7,27,M,4882
1976,7,28,F,4571
1976,7,28,M,4593
1976,7,29,F,4535
1976,7,29,M,4834
1976,7,30,F,4720
1976,7,30,M,4965
1976,7,31,F,3967
1976,7,31,M,4267
1976,7,99,F,6
1976,7,99,M,2
1976,8,1,F,3863
1976,8,1,M,3994
1976,8,2,F,4377
1976,8,2,M,4660
1976,8,3,F,4705
1976,8,3,M,4878
1976,8,4,F,4421
1976,8,4,M,4644
1976,8,5,F,4562
1976,8,5,M,4831
1976,8,6,F,4808
1976,8,6,M,4847
1976,8,7,F,4027
1976,8,7,M,4397
1976,8,8,F,3870
1976,8,8,M,4154
1976,8,9,F,4583
1976,8,9,M,4760
1976,8,10,F,4784
1976,8,10,M,5048
1976,8,11,F,4573
1976,8,11,M,4744
1976,8,12,F,4642
1976,8,12,M,5080
1976,8,13,F,4665
1976,8,13,M,4873
1976,8,14,F,4066
1976,8,14,M,4262
1976,8,15,F,3841
1976,8,15,M,3982
1976,8,16,F,4506
1976,8,16,M,4829
1976,8,17,F,4671
1976,8,17,M,4952
1976,8,18,F,4593
1976,8,18,M,4926
1976,8,19,F,4620
1976,8,19,M,4835
1976,8,20,F,4443
1976,8,20,M,4830
1976,8,21,F,4250
1976,8,21,M,4498
1976,8,22,F,4079
1976,8,22,M,4208
1976,8,23,F,4530
1976,8,23,M,4926
1976,8,24,F,4827
1976,8,24,M,5050
1976,8,25,F,4641
1976,8,25,M,4840
1976,8,26,F,4759
1976,8,26,M,4901
1976,8,27,F,4887
1976,8,27,M,4975
1976,8,28,F,4059
1976,8,28,M,4439
1976,8,29,F,3873
1976,8,29,M,4125
1976,8,30,F,4430
